OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1968-110B","ATLAS CENTAUR R/B","3598","US","98.98","34.99","745","675","LARGE","0","1968-12-07",""
"1968-110A","OAO 2","3597","US","99.58","34.99","743","734","LARGE","0","1968-12-07",""
"1965-048F","THOR ABLESTAR DEB","3592","US","105.75","89.91","1076","984","SMALL","0","1965-06-24",""
"1966-041E","SCOUT A DEB","3591","US","102.64","90.20","936","831","SMALL","0","1966-05-19",""
"1968-091S","COSMOS 249 DEB","3584","CIS","101.19","62.31","1112","517","SMALL","0","1968-10-20",""
"1968-091R","COSMOS 249 DEB","3583","CIS","112.19","62.08","1867","788","SMALL","0","1968-10-20",""
"1968-106B","SL-8 R/B","3577","CIS","109.17","74.05","1215","1162","LARGE","0","1968-11-30",""
"1968-106A","COSMOS 256","3576","CIS","109.35","74.05","1222","1172","LARGE","0","1968-11-30",""
"1968-097V","COSMOS 252 DEB","3569","CIS","104.29","62.30","1407","516","SMALL","0","1968-11-01",""
"1968-097R","COSMOS 252 DEB","3565","CIS","102.76","62.30","1247","531","SMALL","0","1968-11-01",""
"1968-097P","COSMOS 252 DEB","3561","CIS","102.36","62.28","1224","517","MEDIUM","0","1968-11-01",""
"1968-097M","COSMOS 252 DEB","3559","CIS","103.27","62.30","1293","534","SMALL","0","1968-11-01",""
"1968-097L","COSMOS 252 DEB","3558","CIS","96.66","62.18","733","464","SMALL","0","1968-11-01",""
"1968-097K","COSMOS 252 DEB","3557","CIS","109.06","62.32","1818","549","SMALL","0","1968-11-01",""
"1968-097H","COSMOS 252 DEB","3555","CIS","110.21","62.33","1910","563","MEDIUM","0","1968-11-01",""
"1968-097G","COSMOS 252 DEB","3554","CIS","104.62","62.27","1420","533","SMALL","0","1968-11-01",""
"1968-097D","COSMOS 252 DEB","3551","CIS","105.19","62.29","1480","526","SMALL","0","1968-11-01",""
"1968-097B","COSMOS 252 DEB","3549","CIS","100.94","62.31","1104","503","SMALL","0","1968-11-01",""
"1968-100A","PIONEER 9","3533","US","","","","","","0","1968-11-08","HELIOCENTRIC ORBIT (SUN)"
"1968-097A","COSMOS 252","3530","CIS","111.84","62.32","2085","537","LARGE","0","1968-11-01",""
"1968-092B","THOR BURNER 2 R/B","3522","US","100.72","98.64","814","771","LARGE","0","1968-10-23",""
"1968-092A","OPS 4078 (DMSP 4B F2)","3510","US","100.89","98.41","822","779","MEDIUM","0","1968-10-23",""
"1968-091F","COSMOS 249 DEB","3509","CIS","98.00","62.36","878","448","SMALL","0","1968-10-20",""
"1968-091C","COSMOS 249 DEB","3506","CIS","111.66","62.36","2049","557","MEDIUM","0","1968-10-20",""
"1968-091A","COSMOS 249","3504","CIS","111.11","62.34","2065","491","LARGE","0","1968-10-20",""
"1965-082QQ","TITAN 3C TRANSTAGE DEB","3494","US","98.71","31.89","717","676","SMALL","0","1965-10-15",""
"1965-082QJ","TITAN 3C TRANSTAGE DEB","3488","US","97.86","32.23","675","638","SMALL","0","1965-10-15",""
"1965-082PT","TITAN 3C TRANSTAGE DEB","3462","US","95.65","32.03","564","537","SMALL","0","1965-10-15",""
"1965-082PP","TITAN 3C TRANSTAGE DEB","3454","US","96.75","32.27","618","588","SMALL","0","1965-10-15",""
"1968-081E","TITAN 3C TRANSTAGE R/B","3432","US","1418.47","1.86","35850","35032","LARGE","0","1968-09-26",""
"1968-081D","LES 6","3431","US","1436.94","2.38","35835","35771","LARGE","0","1968-09-26",""
"1968-081C","ERS 21 (OV5-4)","3430","US","1435.75","3.00","35785","35775","","0","1968-09-26",""
"1968-081A","OV2-5","3428","US","1417.86","1.83","35773","35084","MEDIUM","0","1968-09-26",""
"1968-069D","DELTA 1 DEB","3417","US","116.15","102.05","1560","1456","SMALL","0","1968-08-16",""
"1968-069C","DELTA 1 DEB","3416","US","113.65","101.59","1486","1301","SMALL","0","1968-08-16",""
"1968-066H","SCOUT B DEB","3392","US","104.68","80.67","1328","631","SMALL","0","1968-08-08",""
"1965-082MY","TITAN 3C TRANSTAGE DEB","3386","US","96.96","32.37","619","607","SMALL","0","1965-10-15",""
"1965-082ML","TITAN 3C TRANSTAGE DEB","3373","US","100.58","30.99","930","641","SMALL","0","1965-10-15",""
"1968-069B","DELTA 1 R/B","3346","US","114.80","101.36","1465","1428","LARGE","0","1968-08-16",""
"1968-069A","ESSA 7 (TOS-E)","3345","US","114.93","101.39","1473","1431","MEDIUM","0","1968-08-16",""
"1968-066C","SCOUT B R/B","3341","US","117.52","80.66","2459","680","MEDIUM","0","1968-08-08",""
"1968-066B","EXPLORER 40 (INJUN-5)","3338","US","117.74","80.66","2481","678","LARGE","0","1968-08-08",""
"1968-063A","OPS 2222","3334","US","1450.83","9.26","40129","32020","","0","1968-08-06",""
"1968-055B","DELTA 1 R/B","3315","US","155.61","120.68","5752","659","MEDIUM","0","1968-07-04",""
"1968-055A","EXPLORER 38 (RAE-A)","3307","US","224.12","120.82","5866","5822","LARGE","0","1968-07-04",""
"1968-050J","TITAN 3C TRANSTAGE R/B","3292","US","1363.70","4.88","35045","33670","LARGE","0","1968-06-13",""
"1968-050H","OPS 9348 (IDSCS 26)","3291","US","1348.73","4.16","34363","33754","MEDIUM","0","1968-06-13",""
"1968-050G","OPS 9347 (IDSCS 25)","3290","US","1345.36","4.24","34234","33748","MEDIUM","0","1968-06-13",""
"1968-050F","OPS 9346 (IDSCS 24)","3289","US","1342.19","4.37","34110","33745","MEDIUM","0","1968-06-13",""
"1968-050E","OPS 9345 (IDSCS 23)","3288","US","1339.81","4.41","34020","33741","SMALL","0","1968-06-13",""
"1968-050D","OPS 9344 (IDSCS 22)","3287","US","1337.78","4.51","33941","33738","MEDIUM","0","1968-06-13",""
"1968-050C","OPS 9343 (IDSCS 21)","3286","US","1336.33","4.56","33885","33736","MEDIUM","0","1968-06-13",""
"1968-050B","OPS 9342 (IDSCS 20)","3285","US","1335.57","4.59","33856","33734","MEDIUM","0","1968-06-13",""
"1968-050A","OPS 9341 (IDSCS 19)","3284","US","1335.13","4.56","33840","33733","MEDIUM","0","1968-06-13",""
"1968-042B","THOR BURNER 2 R/B","3271","US","101.63","98.58","873","799","LARGE","0","1968-05-23",""
"1963-014CF","WESTFORD NEEDLES *","3267","US","127.11","88.40","3413","579","SMALL","0","1963-05-09",""
"1968-042A","OPS 7869 (DMSP 4B F1)","3266","US","101.74","98.66","880","802","MEDIUM","0","1968-05-23",""
"1963-014BX","WESTFORD NEEDLES","3257","US","166.46","87.30","3939","3352","MEDIUM","0","1963-05-09",""
"1963-014BV","WESTFORD NEEDLES","3255","US","166.13","87.30","3859","3406","MEDIUM","0","1963-05-09",""
"1963-014BJ","WESTFORD NEEDLES","3244","US","166.44","87.33","3681","3609","SMALL","0","1963-05-09",""
"1963-014BD","WESTFORD NEEDLES","3239","US","166.41","87.33","3676","3611","MEDIUM","0","1963-05-09",""
"1968-040B","SL-8 R/B","3230","CIS","96.52","74.04","612","572","LARGE","0","1968-05-07",""
"1968-040A","COSMOS 220","3229","CIS","97.52","74.03","665","615","LARGE","0","1968-05-07",""
"1968-012D","SCOUT A DEB","3214","US","108.38","89.88","1291","1012","SMALL","0","1968-03-02",""
"1968-012C","SCOUT A DEB","3213","US","103.77","90.24","975","898","SMALL","0","1968-03-02",""
"1968-026D","OV1-13 R/B","3212","US","197.82","99.96","9149","588","LARGE","0","1968-04-06",""
"1968-027A","LUNA 14","3178","CIS","","","","","","0","1968-04-07","SELENOCENTRIC ORBIT (MOON)"
"1968-026C","OV1-14 R/B","3177","US","206.49","100.04","9804","585","MEDIUM","0","1968-04-06",""
"1968-026B","OV1-14","3174","US","206.79","100.05","9817","594","MEDIUM","0","1968-04-06",""
"1968-026A","OV1-13","3173","US","198.51","99.95","9219","570","MEDIUM","0","1968-04-06",""
"1963-038H","TRANSIT 5B-1 DEB","3166","US","107.09","90.01","1124","1060","MEDIUM","0","1963-09-28",""
"1961-015HZ","THOR ABLESTAR DEB","3164","US","102.83","66.75","933","852","SMALL","0","1961-06-29",""
"1968-023A","COSMOS 209","3158","CIS","103.02","65.33","922","881","LARGE","0","1968-03-22",""
"1968-012B","SCOUT A R/B","3137","US","106.67","90.01","1127","1018","MEDIUM","0","1968-03-02",""
"1968-012A","OPS 7034 (TRANSIT 18)","3133","US","106.57","90.01","1124","1012","LARGE","0","1968-03-02",""
"1963-030G","ATLAS AGENA B DEB","3132","US","167.86","88.38","3824","3579","MEDIUM","0","1963-07-19",""
"1968-011B","SL-8 R/B","3131","CIS","109.26","74.05","1203","1182","LARGE","0","1968-02-20",""
"1968-011A","COSMOS 203","3129","CIS","109.24","74.05","1201","1182","LARGE","0","1968-02-20",""
"1968-002D","DELTA 1 DEB","3127","US","112.08","105.33","1570","1075","SMALL","0","1968-01-11",""
"1968-002C","DELTA 1 DEB","3126","US","112.29","106.06","1580","1084","SMALL","0","1968-01-11",""
"1961-015HY","THOR ABLESTAR DEB","3125","US","108.62","67.56","1395","931","SMALL","0","1961-06-29",""
"1961-015HX","THOR ABLESTAR DEB","3124","US","106.67","66.99","1330","815","SMALL","0","1961-06-29",""
"1967-114D","DELTA 1 DEB","3123","US","115.38","102.45","1495","1450","SMALL","0","1967-11-10",""
"1967-092D","SCOUT A DEB","3122","US","108.66","89.10","1305","1024","SMALL","0","1967-09-25",""
"1963-030F","ATLAS AGENA B DEB","3121","US","167.84","88.37","3734","3668","MEDIUM","0","1963-07-19",""
"1968-002B","DELTA 1 R/B","3094","US","112.05","105.80","1562","1080","MEDIUM","0","1968-01-11",""
"1968-002A","EXPLORER 36 (GEOS 2)","3093","US","112.19","105.80","1572","1082","LARGE","0","1968-01-11",""
"1968-001B","ATLAS CENTAUR R/B","3092","US","","","","","","0","1968-01-07","BARYCENTRIC ORBIT (EARTH-MOON)"
"1967-127A","COSMOS 198","3081","CIS","103.36","65.14","942","892","LARGE","0","1967-12-27",""
"1967-123A","PIONEER 8","3066","US","","","","","","0","1967-12-13","HELIOCENTRIC ORBIT (SUN)"
"1967-114C","DELTA 1 DEB","3051","US","114.08","101.08","1483","1344","SMALL","0","1967-11-10",""
"1967-116B","SL-8 R/B","3048","CIS","98.59","74.01","697","686","LARGE","0","1967-11-23",""
"1967-116A","COSMOS 192","3047","CIS","98.91","74.01","711","702","LARGE","0","1967-11-23",""
"1965-070G","SL-8 DEB *","3045","CIS","115.73","55.43","1724","1253","SMALL","0","1965-09-03",""
"1965-020EN","SL-8 DEB","3038","CIS","103.50","56.19","1291","557","MEDIUM","0","1965-03-15",""
"1967-114B","DELTA 1 R/B","3036","US","114.82","102.11","1485","1410","MEDIUM","0","1967-11-10",""
"1967-114A","ESSA 6 (TOS-D)","3035","US","114.81","102.09","1485","1409","MEDIUM","0","1967-11-10",""
"1967-112B","ATLAS CENTAUR R/B","3034","US","","","","","","0","1967-11-07","BARYCENTRIC ORBIT (EARTH-MOON)"
"1967-111A","ATS 3","3029","US","1436.10","0.18","35864","35709","LARGE","0","1967-11-05",""
"1963-014AU","WESTFORD NEEDLES","2997","US","163.85","86.81","4710","2371","MEDIUM","0","1963-05-09",""
"1967-092C","SCOUT A DEB","2994","US","103.20","89.41","975","845","SMALL","0","1967-09-25",""
"1966-005F","SCOUT A DEB","2989","US","102.99","89.70","982","818","SMALL","0","1966-01-28",""
"1964-026E","SCOUT X-4 DEB","2986","US","102.45","90.52","908","841","SMALL","0","1964-06-04",""
"1967-096B","THOR BURNER 2 R/B","2985","US","98.30","99.15","741","614","LARGE","0","1967-10-11",""
"1967-096A","OPS 1264 (DMSP 4A F4)","2980","US","98.65","99.17","764","624","MEDIUM","0","1967-10-11",""
"1967-036D","DELTA 1 DEB","2977","US","114.58","101.42","1483","1390","SMALL","0","1967-04-20",""
"1967-036C","DELTA 1 DEB","2976","US","112.32","102.18","1409","1257","SMALL","0","1967-04-20",""
"1967-094C","DELTA 1 R/B(2) *","2971","US","463.32","28.11","26580","332","LARGE","0","1967-09-28",""
"1967-094A","INTELSAT 2-F4","2969","ITSO","1434.83","0.78","35815","35709","LARGE","0","1967-09-28",""
"1967-092B","SCOUT A R/B","2967","US","106.50","89.23","1098","1031","MEDIUM","0","1967-09-25",""
"1967-092A","OPS 4947 (TRANSIT 17)","2965","US","106.43","89.23","1096","1026","LARGE","0","1967-09-25",""
"1963-014AS","WESTFORD NEEDLES","2949","US","163.50","85.71","5439","1614","MEDIUM","0","1963-05-09",""
"1967-080B","THOR BURNER 2 R/B","2940","US","101.65","98.62","864","810","LARGE","0","1967-08-23",""
"1967-084B","ATLAS CENTAUR R/B","2938","US","","","","","","0","1967-09-08","BARYCENTRIC ORBIT (EARTH-MOON)"
"1965-020EM","SL-8 DEB","2934","CIS","115.16","55.59","1739","1187","SMALL","0","1965-03-15",""
"1963-014AR","WESTFORD NEEDLES","2933","US","165.88","87.33","4006","3239","SMALL","0","1963-05-09",""
"1967-080A","OPS 7202 (DMSP 4A F3)","2920","US","101.78","98.76","871","815","MEDIUM","0","1967-08-23",""
"1967-053J","SURCAL 150B","2909","US","98.26","69.95","678","673","SMALL","0","1967-05-31",""
"1967-075B","ATLAS AGENA D R/B","2908","US","","","","","","0","1967-08-01","LUNAR IMPACT"
"1966-005E","SCOUT A DEB","2889","US","109.29","89.53","1322","1066","SMALL","0","1966-01-28",""
"1965-089D","DELTA 1 DEB","2888","US","121.28","59.20","2325","1151","SMALL","0","1965-11-06",""
"1963-047K","ATLAS CENTAUR 2 DEB","2886","US","108.32","29.88","1635","663","SMALL","0","1963-11-27",""
"1967-070A","EXPLORER 35 (AIMP-E)","2884","US","","","","","","0","1967-07-19","SELENOCENTRIC ORBIT (MOON)"
"1967-068B","ATLAS CENTAUR R/B","2883","US","113.38","64.66","2499","265","","0","1967-07-14",""
"1967-065C","THOR BURNER 2 R/B","2877","US","172.12","90.06","3944","3799","MEDIUM","0","1967-06-29",""
"1967-065B","AURORA 1","2876","US","172.13","90.06","3947","3798","MEDIUM","0","1967-06-29",""
"1967-053H","OPS 5712 (P/L 153)","2874","US","103.12","69.98","909","903","MEDIUM","0","1967-05-31",""
"1967-053G","OPS 5712 (P/L 152)","2873","US","103.01","69.97","905","897","MEDIUM","0","1967-05-31",""
"1967-053F","SURCAL 159","2872","US","102.93","69.97","902","892","MEDIUM","0","1967-05-31",""
"1967-066G","TITAN 3C TRANSTAGE R/B","2868","US","1322.22","1.18","33846","33208","LARGE","0","1967-07-01",""
"1967-066F","DODGE 1","2867","US","1319.07","1.12","33675","33252","LARGE","0","1967-07-01",""
"1967-066E","LES 5","2866","US","1315.96","1.02","33624","33178","LARGE","0","1967-07-01",""
"1967-066D","OPS 9334 (DATS)","2865","US","1313.59","0.97","33578","33128","MEDIUM","0","1967-07-01",""
"1967-066C","OPS 9333 (IDSCS 18)","2864","US","1311.65","0.96","33553","33075","MEDIUM","0","1967-07-01",""
"1967-066B","OPS 9332 (IDSCS 17)","2863","US","1310.31","0.90","33540","33035","MEDIUM","0","1967-07-01",""
"1967-066A","OPS 9331 (IDSCS 16)","2862","US","1309.63","0.92","33531","33015","MEDIUM","0","1967-07-01",""
"1967-065A","SECOR 9 (EGRS 9)","2861","US","172.11","90.06","3947","3796","MEDIUM","0","1967-06-29",""
"1967-053E","TIMATION 1","2847","US","102.71","69.96","893","881","MEDIUM","0","1967-05-31",""
"1967-060B","ATLAS AGENA D R/B","2846","US","","","","","","0","1967-06-14","HELIOCENTRIC ORBIT (SUN)"
"1967-060A","MARINER 5 (VENUS)","2845","US","","","","","","0","1967-06-14","HELIOCENTRIC ORBIT (SUN)"
"1967-053D","GGSE 5","2834","US","103.16","69.97","911","905","MEDIUM","0","1967-05-31",""
"1967-053C","GGSE 4","2828","US","103.04","69.97","906","898","MEDIUM","0","1967-05-31",""
"1967-053A","OPS 5712 (P/L 160)","2826","US","99.21","69.93","723","719","MEDIUM","0","1967-05-31",""
"1967-053B","THOR AGENA D R/B","2825","US","103.06","69.97","907","900","LARGE","0","1967-05-31",""
"1967-048B","SCOUT A R/B","2811","US","106.74","89.66","1091","1060","MEDIUM","0","1967-05-18",""
"1967-048A","OPS 7218 (TRANSIT 16)","2807","US","106.64","89.66","1088","1054","LARGE","0","1967-05-18",""
"1967-045B","SL-8 R/B","2802","CIS","99.72","74.01","793","698","LARGE","0","1967-05-15",""
"1967-045A","COSMOS 158","2801","CIS","100.23","74.04","810","730","LARGE","0","1967-05-15",""
"1966-070D","SCOUT B DEB","2800","US","118.32","81.41","2806","405","SMALL","0","1966-08-04",""
"1965-082KX","TITAN 3C TRANSTAGE DEB","2799","US","98.09","32.05","694","641","SMALL","0","1965-10-15",""
"1963-014AQ","WESTFORD NEEDLES","2796","US","165.93","87.27","3964","3285","MEDIUM","0","1963-05-09",""
"1965-082KR","TITAN 3C TRANSTAGE DEB","2789","US","98.07","32.28","734","599","SMALL","0","1965-10-15",""
"1967-034D","SCOUT A DEB","2778","US","107.93","89.81","1224","1038","SMALL","0","1967-04-14",""
"1967-034C","SCOUT A DEB","2777","US","102.64","90.22","975","792","SMALL","0","1967-04-14",""
"1966-087D","DELTA 1 DEB","2775","US","113.24","101.03","1472","1279","SMALL","0","1966-10-02",""
"1967-040F","TITAN 3C TRANSTAGE R/B","2770","US","2826.46","18.06","115329","4355","LARGE","0","1967-04-28",""
"1967-040E","ERS 27 (OV5-1)","2769","US","2826.75","37.51","109725","9968","","0","1967-04-28",""
"1967-040D","ERS 20 (OV5-3)","2768","US","2830.97","35.12","109619","10206","","0","1967-04-28",""
"1967-040C","ERS 18","2767","US","2831.24","35.17","109079","10754","","0","1967-04-28",""
"1967-040B","OPS 6679 (VELA 8)","2766","US","6760.15","30.06","166950","57155","","0","1967-04-28",""
"1967-040A","OPS 6638 (VELA 7)","2765","US","6695.68","34.33","163992","58604","","0","1967-04-28",""
"1967-035B","ATLAS CENTAUR R/B","2764","US","","","","","","0","1967-04-17","BARYCENTRIC ORBIT (EARTH-MOON)"
"1967-036B","DELTA 1 R/B","2758","US","113.49","102.00","1418","1355","MEDIUM","0","1967-04-20",""
"1967-036A","ESSA 5","2757","US","113.52","101.83","1421","1355","MEDIUM","0","1967-04-20",""
"1967-034B","SCOUT A R/B","2755","US","106.37","90.22","1078","1039","MEDIUM","0","1967-04-14",""
"1967-034A","OPS 0100 (TRANSIT 15)","2754","US","106.12","90.20","1061","1033","LARGE","0","1967-04-14",""
"1967-010B","THOR BURNER 2 R/B","2741","US","100.83","98.91","837","759","LARGE","0","1967-02-08",""
"1967-026A","INTELSAT 2-F3","2717","ITSO","1435.94","1.00","35861","35706","LARGE","0","1967-03-23",""
"1967-006D","DELTA 1 DEB","2707","US","112.56","101.83","1460","1229","SMALL","0","1967-01-26",""
"1967-006C","DELTA 1 DEB","2706","US","114.21","102.15","1447","1392","SMALL","0","1967-01-26",""
"1966-076D","SCOUT A DEB","2702","US","107.78","88.57","1189","1058","SMALL","0","1966-08-18",""
"1965-048E","THOR ABLESTAR DEB","2701","US","105.66","89.91","1074","977","SMALL","0","1965-06-24",""
"1965-089C","DELTA 1 DEB","2700","US","119.12","59.60","2216","1067","SMALL","0","1965-11-06",""
"1967-014F","DIAMANT DEB","2685","FR","101.76","38.94","1148","536","SMALL","0","1967-02-15",""
"1967-014C","DIAMANT DEB","2684","FR","103.33","39.96","1278","553","SMALL","0","1967-02-15",""
"1967-014B","DIAMANT R/B","2682","FR","108.30","39.46","1720","576","LARGE","0","1967-02-15",""
"1967-014A","DIADEME 2","2680","FR","107.56","39.44","1649","579","MEDIUM","0","1967-02-15",""
"1967-011A","DIADEME 1","2674","FR","98.86","39.92","888","520","MEDIUM","0","1967-02-08",""
"1967-011B","DIAMANT R/B","2671","FR","100.86","39.95","1055","543","LARGE","0","1967-02-08",""
"1967-010A","OPS 6073 (DMSP 4A F2)","2669","US","100.90","98.96","837","765","MEDIUM","0","1967-02-08",""
"1967-006B","DELTA 1 R/B","2661","US","113.57","102.08","1441","1340","MEDIUM","0","1967-01-26",""
"1967-003J","TITAN 3C TRANSTAGE R/B","2660","US","1329.78","11.37","33796","33561","","0","1967-01-18",""
"1967-006A","ESSA 4 (TOS-B)","2657","US","113.40","101.96","1439","1326","MEDIUM","0","1967-01-26",""
"1967-003H","OPS 9328 (IDSCS 15)","2655","US","1342.90","5.50","34240","33644","MEDIUM","0","1967-01-18",""
"1967-003G","OPS 9327 (IDSCS 14)","2654","US","1339.39","5.63","34110","33633","MEDIUM","0","1967-01-18",""
"1967-003F","OPS 9326 (IDSCS 13)","2653","US","1336.45","5.69","34008","33618","MEDIUM","0","1967-01-18",""
"1967-003E","OPS 9325 (IDSCS 12)","2652","US","1334.04","5.79","33931","33598","SMALL","0","1967-01-18",""
"1967-003D","OPS 9324 (IDSCS 11)","2651","US","1332.03","5.82","33874","33574","MEDIUM","0","1967-01-18",""
"1967-003C","OPS 9323 (IDSCS 10)","2650","US","1330.59","5.86","33841","33550","MEDIUM","0","1967-01-18",""
"1967-003B","OPS 9322 (IDSCS 9)","2649","US","1329.87","5.88","33826","33535","MEDIUM","0","1967-01-18",""
"1965-073L","SL-8 DEB","2647","CIS","115.81","56.07","1640","1344","SMALL","0","1965-09-18",""
"1967-003A","OPS 9321 (IDSCS 8)","2645","US","1329.44","5.92","33818","33526","MEDIUM","0","1967-01-18",""
"1966-041D","SCOUT A DEB","2644","US","104.66","90.12","1136","821","SMALL","0","1966-05-19",""
"1967-001D","DELTA 1 R/B(2)","2643","US","374.85","25.78","21400","286","MEDIUM","0","1967-01-11",""
"1967-001A","INTELSAT 2-F2","2639","ITSO","1436.02","0.15","35817","35753","LARGE","0","1967-01-11",""
"1966-111D","OV1-9 R/B","2622","US","137.65","99.12","4430","476","LARGE","0","1966-12-11",""
"1966-111C","OV1-10 R/B","2621","US","97.20","93.40","667","583","LARGE","0","1966-12-11",""
"1963-049H","THOR ABLESTAR DEB","2620","US","105.98","89.91","1052","1029","SMALL","0","1963-12-05",""
"1966-111A","OV1-9","2610","US","138.85","99.09","4534","474","MEDIUM","0","1966-12-11",""
"1966-110A","ATS 1","2608","US","1435.88","1.73","35801","35763","LARGE","0","1966-12-07",""
"1966-076C","SCOUT A DEB","2580","US","104.53","89.15","1042","904","SMALL","0","1966-08-18",""
"1963-014AL","WESTFORD NEEDLES","2532","US","166.10","87.30","4065","3198","MEDIUM","0","1963-05-09",""
"1963-014AK","WESTFORD NEEDLES","2531","US","166.03","87.26","3784","3473","MEDIUM","0","1963-05-09",""
"1963-014AJ","WESTFORD NEEDLES","2530","US","165.88","87.57","3985","3259","MEDIUM","0","1963-05-09",""
"1965-034D","LES 2 AKM","2529","US","309.79","32.19","14804","2772","MEDIUM","0","1965-05-06",""
"1966-089B","SECOR 8 (EGRS 8)","2520","US","167.66","89.77","3709","3678","MEDIUM","0","1966-10-05",""
"1966-087C","DELTA 1 DEB","2518","US","115.88","100.77","1559","1432","SMALL","0","1966-10-02",""
"1966-052D","SCOUT B DEB","2516","US","144.00","41.02","4743","702","SMALL","0","1966-06-10",""
"1966-096A","INTELSAT 2-F1","2514","ITSO","718.25","17.87","37103","3275","LARGE","0","1966-10-26",""
"1966-095B","ATLAS CENTAUR R/B","2513","US","","","","","","0","1966-10-26","BARYCENTRIC ORBIT (EARTH-MOON)"
"1966-056D","PAGEOS 1 DEB","2511","US","181.51","87.02","4258","4223","LARGE","0","1966-06-24",""
"1966-094A","LUNA 12","2508","CIS","","","","","","0","1966-10-22","SELENOCENTRIC ORBIT (MOON)"
"1966-052C","SCOUT B DEB","2498","US","136.80","40.63","4250","582","SMALL","0","1966-06-10",""
"1966-089A","OPS 1920","2481","US","167.59","89.77","3724","3658","LARGE","0","1966-10-05",""
"1966-087B","DELTA 1 R/B","2436","US","114.50","100.94","1484","1381","MEDIUM","0","1966-10-02",""
"1966-087A","ESSA 3 (TOS-A)","2435","US","114.57","100.99","1486","1386","MEDIUM","0","1966-10-02",""
"1963-049G","THOR ABLESTAR DEB","2432","US","106.83","89.91","1106","1054","MEDIUM","0","1963-12-05",""
"1963-014AC","WESTFORD NEEDLES","2431","US","165.69","87.43","4290","2940","MEDIUM","0","1963-05-09",""
"1966-084B","ATLAS CENTAUR R/B","2426","US","","","","","","0","1966-09-20","BARYCENTRIC ORBIT (EARTH-MOON)"
"1966-082B","THOR BURNER 2 R/B","2422","US","99.69","98.12","825","663","LARGE","0","1966-09-16",""
"1966-082A","OPS 6026 (DMSP 4A F1)","2418","US","99.86","98.19","836","667","MEDIUM","0","1966-09-16",""
"1966-076B","SCOUT A R/B","2413","US","106.54","88.87","1089","1043","MEDIUM","0","1966-08-18",""
"1966-077C","ERS 15","2412","US","167.62","90.31","3702","3682","MEDIUM","0","1966-08-19",""
"1966-077B","SECOR 7 (EGRS 7)","2411","US","167.52","90.31","3705","3671","MEDIUM","0","1966-08-19",""
"1966-078A","LUNA 11","2406","CIS","","","","","","0","1966-08-24","SELENOCENTRIC ORBIT (MOON)"
"1966-077A","OPS 0856","2403","US","167.47","90.31","3702","3670","LARGE","0","1966-08-19",""
"1966-075C","DELTA 1 R/B(2)","2402","US","","","","","","0","1966-08-17","HELIOCENTRIC ORBIT (SUN)"
"1966-076A","OPS 2366 (TRANSIT 14)","2401","US","106.39","88.87","1085","1034","LARGE","0","1966-08-18",""
"1966-075A","PIONEER 7","2398","US","","","","","","0","1966-08-17","HELIOCENTRIC ORBIT (SUN)"
"1966-073B","ATLAS AGENA D R/B","2395","US","","","","","","0","1966-08-10","LUNAR IMPACT"
"1966-070A","OV3-3","2389","US","110.53","81.38","2163","339","MEDIUM","0","1966-08-04",""
"1966-024D","SCOUT A DEB","2386","US","104.32","90.09","1057","868","SMALL","0","1966-03-26",""
"1963-014AB","WESTFORD NEEDLES","2381","US","165.88","87.19","4338","2907","MEDIUM","0","1963-05-09",""
"1963-014AA","WESTFORD NEEDLES","2380","US","165.92","87.27","3983","3265","MEDIUM","0","1963-05-09",""
"1963-014Z","WESTFORD NEEDLES","2379","US","157.23","84.06","6058","485","MEDIUM","0","1963-05-09",""
"1963-014Y","WESTFORD NEEDLES","2378","US","166.15","87.31","3908","3359","MEDIUM","0","1963-05-09",""
"1963-014X","WESTFORD NEEDLES","2377","US","165.60","87.26","4473","2749","MEDIUM","0","1963-05-09",""
"1963-014W","WESTFORD NEEDLES","2375","US","164.48","86.28","5335","1798","MEDIUM","0","1963-05-09",""
"1963-014T","WESTFORD NEEDLES","2372","US","166.18","87.45","4000","3269","MEDIUM","0","1963-05-09",""
"1961-028F","MIDAS 4 DEB","2371","US","165.60","95.84","3674","3548","MEDIUM","0","1961-10-21",""
"1963-014S","WESTFORD NEEDLES","2367","US","162.64","85.40","5934","1050","MEDIUM","0","1963-05-09",""
"1963-014Q","WESTFORD NEEDLES","2365","US","165.91","87.23","4293","2955","MEDIUM","0","1963-05-09",""
"1963-014P","WESTFORD NEEDLES","2364","US","166.04","87.57","4292","2965","MEDIUM","0","1963-05-09",""
"1963-014M","WESTFORD NEEDLES","2362","US","163.54","85.56","5765","1291","MEDIUM","0","1963-05-09",""
"1963-014L","WESTFORD NEEDLES","2361","US","166.19","87.32","4038","3231","MEDIUM","0","1963-05-09",""
"1963-014J","WESTFORD NEEDLES","2359","US","165.75","87.21","4233","3002","MEDIUM","0","1963-05-09",""
"1966-024C","SCOUT A DEB","2353","US","104.62","89.37","1090","863","SMALL","0","1966-03-26",""
"1966-063E","ATLAS D DEB","2337","US","104.97","144.23","996","989","MEDIUM","0","1966-07-14",""
"1965-020EH","SL-8 DEB","2334","CIS","109.94","55.67","1673","776","SMALL","0","1965-03-15",""
